"";"time";"Aceh_actual";"Aceh_trendHP";"Aceh_cycleHP";"Bali_actual";"Bali_trendHP";"Bali_cycleHP";"Bangka.Belitung_actual";"Bangka.Belitung_trendHP";"Bangka.Belitung_cycleHP";"Banten_actual";"Banten_trendHP";"Banten_cycleHP";"Bengkulu_actual";"Bengkulu_trendHP";"Bengkulu_cycleHP";"Central.Java_actual";"Central.Java_trendHP";"Central.Java_cycleHP";"Central.Kalimantan_actual";"Central.Kalimantan_trendHP";"Central.Kalimantan_cycleHP";"Central.Sulawesi_actual";"Central.Sulawesi_trendHP";"Central.Sulawesi_cycleHP";"East.Java_actual";"East.Java_trendHP";"East.Java_cycleHP";"East.Kalimantan_actual";"East.Kalimantan_trendHP";"East.Kalimantan_cycleHP";"East.Nusa.Tenggara_actual";"East.Nusa.Tenggara_trendHP";"East.Nusa.Tenggara_cycleHP";"Gorontalo_actual";"Gorontalo_trendHP";"Gorontalo_cycleHP";"Indonesia_actual";"Indonesia_trendHP";"Indonesia_cycleHP";"Jakarta_actual";"Jakarta_trendHP";"Jakarta_cycleHP";"Jambi_actual";"Jambi_trendHP";"Jambi_cycleHP";"Lampung_actual";"Lampung_trendHP";"Lampung_cycleHP";"Maluku_actual";"Maluku_trendHP";"Maluku_cycleHP";"North.Kalimantan_actual";"North.Kalimantan_trendHP";"North.Kalimantan_cycleHP";"North.Maluku_actual";"North.Maluku_trendHP";"North.Maluku_cycleHP";"North.Sulawesi_actual";"North.Sulawesi_trendHP";"North.Sulawesi_cycleHP";"North.Sumatera_actual";"North.Sumatera_trendHP";"North.Sumatera_cycleHP";"Papua_actual";"Papua_trendHP";"Papua_cycleHP";"Riau_actual";"Riau_trendHP";"Riau_cycleHP";"Riau.Islands_actual";"Riau.Islands_trendHP";"Riau.Islands_cycleHP";"South.Kalimantan_actual";"South.Kalimantan_trendHP";"South.Kalimantan_cycleHP";"South.Sulawesi_actual";"South.Sulawesi_trendHP";"South.Sulawesi_cycleHP";"South.Sumatera_actual";"South.Sumatera_trendHP";"South.Sumatera_cycleHP";"Southeast.Sulawesi_actual";"Southeast.Sulawesi_trendHP";"Southeast.Sulawesi_cycleHP";"West.Java_actual";"West.Java_trendHP";"West.Java_cycleHP";"West.Kalimantan_actual";"West.Kalimantan_trendHP";"West.Kalimantan_cycleHP";"West.Nusa.Tenggara_actual";"West.Nusa.Tenggara_trendHP";"West.Nusa.Tenggara_cycleHP";"West.Papua_actual";"West.Papua_trendHP";"West.Papua_cycleHP";"West.Sulawesi_actual";"West.Sulawesi_trendHP";"West.Sulawesi_cycleHP";"West.Sumatera_actual";"West.Sumatera_trendHP";"West.Sumatera_cycleHP";"Yogyakarta_actual";"Yogyakarta_trendHP";"Yogyakarta_cycleHP"
"11";"2012_q3";1712.63186190768;1711.12526766649;1.50659424118544;1712.39706963802;1711.01320344921;1.38386618880986;1613.24255113201;1612.3753629692;0.86718816280063;1818.67875059827;1817.26865971737;1.41009088090141;1591.7694491668;1590.96849661853;0.80095254827188;1899.48650965496;1897.40479395427;2.08171570069385;1662.60069321504;1660.79652289136;1.80417032368314;1655.05932524871;1656.90516548516;-1.84584023645084;1948.57880016304;1945.95488203491;2.62391812812984;1848.04296770536;1847.35714725747;0.685820447887181;1634.48353882375;1632.26406468806;2.21947413569319;1535.01125303865;1532.68548967988;2.32576335877047;1450.54688092899;1447.74616266085;2.80071826814788;1955.10518741649;1954.30583514707;0.799352269416204;1709.50901431644;1708.77694497943;0.732069337013854;1761.130615839;1757.24305273725;3.88756310175245;1547.67945731892;1547.46236577669;0.217091542234357;1613.69505400768;1614.60582710728;-0.910773099599965;1528.05434272745;1527.18554439169;0.86879833576495;1652.54370171263;1650.45980114036;2.08390057226529;1837.66723270302;1836.28524407053;1.38198863249067;1715.34923531581;1715.33946281593;0.00977249988045514;1853.57741061223;1847.59965275785;5.97775785437489;1729.07541227998;1729.12839273595;-0.0529804559639615;1706.02187074604;1700.04337052234;5.97850022369448;1778.22511100605;1774.31023056534;3.91488044071684;1787.59631878118;1782.31324147886;5.28307730231654;1656.66641588017;1650.9194467798;5.74696910037142;1937.85753907433;1936.99162707638;0.865911997951571;1703.71773979238;1700.18282195223;3.53491784014773;1665.61915974804;1668.13147246169;-2.51231271364691;1625.67826079176;1624.45383354904;1.22442724271923;1545.367640232;1546.41342333821;-1.04578310620991;1722.26637289838;1721.2640328585;1.00234003987612;1671.98191416682;1670.81936946569;1.16254470112904
"12";"2012_q4";1712.82823128751;1711.7128471928;1.11538409470722;1712.69996277204;1712.65585781151;0.044104960530376;1614.8485647468;1613.66328445319;1.1852802936121;1818.59927473457;1818.80887186434;-0.209597129770145;1593.54543192018;1592.45288926288;1.09254265730215;1895.85024961047;1898.69614241266;-2.84589280219166;1659.64417250416;1662.46273209668;-2.81855959251607;1663.87892808027;1659.19732496605;4.68160311422685;1946.15479345974;1947.45044683479;-1.29565337505778;1850.26196269026;1848.03716095351;2.22480173674489;1636.04746977995;1633.59186629319;2.45560348675872;1531.29131195097;1534.45667568826;-3.16536373728536;1448.27511418533;1449.10576050792;-0.830646322594021;1956.93011224363;1955.83195097953;1.09816126410192;1714.08144916898;1710.41903939969;3.66240976929021;1752.36164807798;1758.62975323605;-6.26810515806824;1549.38914537609;1548.97485738676;0.414287989329296;1623.60282318767;1616.38663718497;7.21618600270449;1529.20822752238;1528.73113241542;0.477095106957222;1659.54718496516;1652.08433629624;7.46284866892051;1838.12084175951;1837.72411703334;0.396724726176672;1720.26690979585;1716.44514200709;3.8217677887551;1848.61401412658;1848.35502910734;0.25898501923939;1732.11320790208;1730.79870774179;1.31450016029203;1701.88271968466;1701.39940184655;0.483317838104085;1773.09774517953;1776.22098278113;-3.12323760160393;1782.03350027847;1783.67808709788;-1.64458681940459;1656.73889766068;1652.9961325169;3.74276514378971;1938.31904363307;1938.44565038273;-0.126606749659913;1703.87715965129;1701.5907750423;2.28638460898583;1663.47567372457;1669.20558988784;-5.72991616327022;1611.60164673534;1625.72198016258;-14.1203334272425;1551.06031737557;1548.4285095703;2.6318078052675;1723.14862153272;1722.74414270678;0.404478825937986;1673.55395107801;1672.12592816054;1.42802291747194
"13";"2013_q1";1712.95681292987;1712.28556039235;0.671252537516693;1712.57786653269;1714.29058523442;-1.71271870172723;1614.85492760274;1614.93108513687;-0.0761575341223306;1820.78874755543;1820.33409849379;0.454649061640566;1594.30665197166;1593.92025768691;0.386394284752669;1898.44155149323;1899.98940936296;-1.54785786973389;1663.52245932061;1664.12864206261;-0.606182741998964;1661.44075923365;1661.48387518447;-0.0431159508216297;1947.75291769799;1948.93685225682;-1.18393455882642;1851.6010367204;1848.66727699108;2.93375972932495;1630.71662781203;1634.90969358997;-4.19306577793827;1537.88318821376;1536.21986628735;1.66332192641539;1448.76360735034;1450.45404775603;-1.69044040569452;1956.81245146665;1957.35080835605;-0.53835688940103;1710.50859540386;1712.03247084336;-1.52387543950545;1759.4004696479;1760.01048017695;-0.610010529054989;1547.68085379697;1550.48004778178;-2.79919398481115;1617.50185781846;1618.1349927699;-0.6331349514453;1530.39033596055;1530.269779476;0.120556484557028;1646.04421722781;1653.69569443749;-7.6514772096732;1840.15667605965;1839.14906699369;1.0076090659627;1714.2271574532;1717.60725735808;-3.38009990487967;1845.50849339509;1849.07775313699;-3.5692597418963;1732.74392979529;1732.44584450008;0.298085295203919;1697.31273257295;1702.73030856543;-5.41757599248149;1775.25786192332;1778.12175052337;-2.86388860005218;1784.62310863692;1785.02632307654;-0.403214439621024;1650.85321362551;1655.02628078154;-4.17306715603695;1940.00173534007;1939.88830367767;0.113431662405901;1700.84287899218;1702.98378761577;-2.14090862359058;1659.93910030678;1670.38244419863;-10.4433438918572;1621.27293583704;1626.99309632276;-5.7201604857139;1548.51275716205;1550.41564563044;-1.90288846838212;1721.679473086;1724.21575069654;-2.5362776105444;1672.65757777271;1673.42890262415;-0.771324851434656
"14";"2013_q2";1713.96103246845;1712.84420132679;1.11683114166021;1716.08080419932;1715.91701883659;0.163785362731687;1616.77349859087;1616.17837184504;0.595126745836296;1822.64021440267;1821.84333517845;0.796879224223403;1595.5507732022;1595.36998572396;0.180787478245065;1902.97283959741;1901.28431755977;1.68852203764231;1664.64217299371;1665.79280351458;-1.15063052086907;1665.12303582331;1663.76663181771;1.35640400559737;1950.76968294656;1950.41354662641;0.356136320152245;1851.77450017348;1849.24731761883;2.52718255464674;1635.99098926992;1636.21928163888;-0.228292368956545;1538.44338332223;1537.97254718003;0.470836142207872;1452.68986567913;1451.79100103868;0.898864640451848;1958.92699805453;1958.86263226727;0.0643657872626591;1715.00819445192;1713.61532204599;1.3928724059308;1764.4920558784;1761.38296258124;3.10909329716242;1550.34178447242;1551.97910716349;-1.63732269107595;1619.62891850407;1619.84839822187;-0.219479717799004;1532.23374099665;1531.80232902429;0.431411972359911;1653.79464805998;1655.2976833174;-1.50303525742538;1839.90346689501;1840.55920474142;-0.655737846415377;1707.31958525906;1718.82328641445;-11.5037011553877;1850.50809724423;1849.7697621208;0.73833512343208;1733.75733490692;1734.06672494522;-0.309390038295533;1705.3971996779;1704.03790263889;1.35929703901206;1781.19815041016;1780.01218935666;1.18596105350321;1787.17120099676;1786.35832689345;0.812874103311287;1658.7793048945;1657.01143638746;1.76786850704093;1942.48386468533;1941.31859280711;1.16527187821771;1702.56965166758;1704.36286668715;-1.79321501956679;1666.49175929837;1671.66197560545;-5.17021630708609;1623.8020906866;1628.26592362232;-4.46383293571671;1553.98867710079;1552.37534573191;1.61333136888561;1725.94246350268;1725.67848476107;0.263978741612618;1673.35691021402;1674.72873295495;-1.37182274092743
"15";"2013_q3";1715.62709937394;1713.3899835906;2.23711578334337;1718.72919383283;1717.53372128749;1.19547254534086;1617.90582156656;1617.40470380404;0.501117762523108;1825.37258211452;1823.3358616467;2.03672046782003;1597.15135073495;1596.80169870379;0.349652031153482;1904.49401500025;1902.57962234653;1.9143926537206;1670.00881230103;1667.45338831379;2.55542398723901;1665.17523704008;1666.04738359558;-0.872146555501786;1954.13935015155;1951.87923830988;2.26011184166441;1850.68601567057;1849.77893868527;0.907076985302638;1640.55963799684;1637.51974483429;3.03989316254433;1543.08962520248;1539.71324364539;3.37638155709283;1455.91598174834;1453.11554046412;2.80044128422196;1961.16108178565;1960.36731123079;0.793770554859975;1715.69873792316;1715.16472332099;0.534014602172874;1767.31358453697;1762.7445482136;4.56903632336866;1553.22004924495;1553.47145623743;-0.251406992480497;1623.19710546447;1621.52396219127;1.673143273199;1533.806975959;1533.32969985899;0.477276100011295;1658.5081655501;1656.889328516;1.61883703409376;1843.18211564763;1841.95427082205;1.22784482558882;1720.08327462551;1720.08859415933;-0.00531953381573658;1854.62555404007;1850.43076254545;4.19479149462768;1735.64480298788;1735.65845731487;-0.0136543269961749;1710.64019042802;1705.32061004184;5.31958038618336;1787.07444939466;1781.89016491519;5.1842844794744;1791.68775100119;1787.67422401816;4.01352698302935;1662.51172813068;1658.9505359814;3.56119214928663;1944.52260373708;1942.73559451175;1.78700922532607;1707.14393793386;1705.72768120308;1.41625673078602;1673.05631717421;1673.03759722976;0.0187199444537782;1633.42437792559;1629.5356285537;3.88874937188689;1554.33000061169;1554.30693478271;0.0230658289776784;1729.05187551811;1727.13038766016;1.92148785795507;1677.46719242464;1676.02537717334;1.44181525129534
"16";"2013_q4";1715.64192278651;1713.92481879772;1.71710398878758;1719.00807366389;1719.13935762245;-0.131283958559379;1618.98696477952;1618.61001219442;0.376952585091431;1823.79610367871;1824.81145567647;-1.01535199776163;1598.98172429344;1598.21513494836;0.766589345073726;1901.05683863659;1903.87513439295;-2.81829575636129;1669.36983069159;1669.10784917739;0.261981514196577;1668.89946841334;1668.32876700041;0.570701412937069;1952.53272901464;1953.33285825877;-0.80012924413154;1850.99496483085;1850.26537552799;0.729589302854038;1640.7583661971;1638.81005488785;1.94831130924581;1537.60977502855;1541.44077523511;-3.83100020656025;1453.70933859917;1454.42714793098;-0.717809331814124;1961.73948724165;1961.86477399282;-0.125286751170506;1716.91787569855;1716.67867552702;0.239200171535231;1758.78520807603;1764.09452802205;-5.3093199460252;1558.37574834384;1554.95549238245;3.4202559613891;1625.66841250889;1623.15865615373;2.50975635515624;1535.93303879708;1534.85308041127;1.07995838581633;1665.87255006334;1658.46871621628;7.40383384705615;1843.69621594446;1843.33359594491;0.362619999551043;1733.46097285277;1721.39135576261;12.0696170901599;1852.05332861359;1851.06092235704;0.992406256549202;1738.21537726434;1737.21795647797;0.997420786360635;1707.26366398609;1706.57770630982;0.685957676264479;1780.84976403825;1783.75428405884;-2.90452002058214;1787.07026949191;1788.97464796655;-1.90437847463772;1664.24673055703;1660.8436211279;3.40310942913175;1943.49363317671;1944.13911382721;-0.645480650500758;1710.73964509958;1707.0767793508;3.66286574878427;1669.79456845139;1674.49949080781;-4.70492235642155;1638.15889293881;1630.79458771378;7.3643052250286;1555.24686616244;1556.21074602295;-0.963879860505358;1729.15269224521;1728.56966714031;0.583025104903527;1678.40754510519;1677.31793591053;1.08960919465858
"17";"2014_q1";1714.64147448712;1714.45201675946;0.189457727665513;1719.0437184741;1720.73334004711;-1.68962157301485;1619.1066609886;1619.79454139535;-0.687880406751674;1825.23633898002;1826.27116799594;-1.0348290159227;1599.64479438326;1599.61025131213;0.0345430711356585;1903.97924669601;1905.17186086416;-1.19261416814584;1670.80879766014;1670.75523596249;0.0535616976492292;1663.75050322413;1670.6128734229;-6.86237019876808;1953.4425010244;1954.77474999449;-1.33224897008949;1851.48345317568;1850.71043040771;0.773022767964449;1636.30575417533;1640.09108344442;-3.78532926909679;1544.92615317488;1543.15607173934;1.77008143554144;1453.75293629656;1455.72705561373;-1.97411931716738;1962.50403932441;1963.35544540616;-0.851406081742198;1719.19883301216;1718.15551328186;1.04331973030662;1765.13705372456;1765.43504860232;-0.297994877758128;1556.20434754817;1556.42945584802;-0.225108299851399;1625.51243396574;1624.75049729938;0.761936666364591;1535.98297028704;1536.37395740985;-0.3909871228052;1652.55208042556;1660.03494437439;-7.48286394882393;1845.29728635868;1844.69727822237;0.600008136316774;1719.87279371401;1722.71974306948;-2.84694935547441;1849.50055902301;1851.66303124639;-2.16247222338984;1737.96484576766;1738.74212876948;-0.777283001823434;1702.43703611377;1707.81179171616;-5.37475560238636;1783.30899955174;1785.60639382527;-2.29739427353206;1788.5068582702;1790.26274070887;-1.75588243867219;1659.18458337243;1662.69295913664;-3.50837576420395;1944.46969596213;1945.53007266988;-1.0603767077489;1706.52611091573;1708.40959447801;-1.88348356228562;1666.82076480296;1676.03784977585;-9.2170849728866;1637.7710665854;1632.03760816776;5.73345841763467;1555.31147009206;1558.08712710887;-2.77565701681783;1728.97850759371;1729.99573187795;-1.01722428423409;1678.63258570356;1678.60641093224;0.0261747713275327
"18";"2014_q2";1716.2133446586;1714.97596047711;1.23738418148332;1722.01174689033;1722.31499871468;-0.303251824348763;1621.49527336911;1620.95877138134;0.536501987775182;1828.0311763757;1827.71541473832;0.3157616373785;1600.49028346447;1600.98748376788;-0.497200303412683;1906.77655450032;1906.46904749043;0.307507009890287;1671.66156255842;1672.39476226467;-0.733199706252208;1666.89452132826;1672.90215094217;-6.00762961391092;1956.52631699636;1956.20475695769;0.321560038672942;1851.98344497565;1851.11836157845;0.865083397197168;1640.09555943614;1641.36491984344;-1.26936040730266;1544.23471754895;1544.8576685731;-0.622951024150552;1457.50939578929;1457.01604705597;0.493348733321909;1964.96759461908;1964.83967201939;0.127922599691374;1721.44540361599;1719.59372070341;1.85168291258378;1769.09828906506;1766.76493822514;2.33335083991869;1557.51685034594;1557.89372454359;-0.376874197653933;1628.86212658814;1626.29907141608;2.56305517205828;1537.25900563406;1537.89449255746;-0.63548692339532;1659.86145294311;1661.5917383426;-1.73028539949019;1845.25534379542;1846.04564240429;-0.790298608877492;1720.93683784895;1724.06947143583;-3.13263358687368;1853.30140366991;1852.24049915821;1.06090451169644;1740.52182255588;1740.22850391235;0.293318643528437;1710.80514080711;1709.02589525768;1.77924554942842;1787.37413718553;1787.44652592714;-0.0723887416088473;1791.93537045024;1791.54045397881;0.394916471425631;1664.13865801779;1664.50294426065;-0.364286242859407;1947.56457684903;1946.90898953074;0.655587318295829;1708.03740625654;1709.72784922351;-1.69044296697507;1670.43241536671;1677.63992699362;-7.20751162690703;1627.71241903756;1633.26409967164;-5.55168063407814;1560.06164197915;1559.93582327181;0.125818707331746;1730.80244200677;1731.40835494017;-0.605912933396439;1678.01974630995;1679.89148500993;-1.87173869997173
"19";"2014_q3";1717.72763714181;1715.50115136307;2.22648577874429;1724.69374434346;1723.88260776484;0.811136578617834;1622.57178027879;1622.10275220166;0.469028077137182;1829.61954284881;1829.14396526868;0.475577580124764;1602.53784355344;1602.34728987786;0.19055367557894;1910.24020688226;1907.76519461818;2.47501226407985;1674.69391244097;1674.02567515556;0.668237285409759;1671.59877446963;1675.19475865594;-3.59598418631458;1960.09567740163;1957.62188993341;2.47378746821846;1853.69740189106;1851.49391043348;2.20349145758064;1645.57227911359;1642.63128759356;2.94099152002786;1550.52092632127;1546.54520745231;3.97571886896412;1460.73003595732;1458.29367197676;2.43636398055878;1966.40910918645;1966.31726825231;0.0918409341361439;1722.2191637965;1720.9924339844;1.2267298121003;1772.22356588468;1768.08283891447;4.14072697020197;1559.80753340947;1559.34853568593;0.45899772354278;1631.05075057073;1627.80444050213;3.24631006860136;1539.62197925182;1539.41660318987;0.205376061955576;1664.51801834012;1663.13814668325;1.37987165687741;1848.50275067055;1847.37938824564;1.12336242490915;1726.93657478248;1725.43447687416;1.5020979083165;1857.18774972313;1852.79538449207;4.3923652310541;1742.47153627254;1741.67412582766;0.797410444880143;1715.14082075969;1710.219686709;4.92113405069017;1794.3731402115;1789.27327620568;5.09986400581852;1795.88862783355;1792.80864208356;3.07998574999124;1668.17746448806;1666.27577801814;1.90168646992129;1949.49718345222;1948.27572016532;1.22146328689996;1711.56572835373;1711.03208904887;0.533639304861936;1671.58101206073;1679.28721464277;-7.70620258203894;1634.52228816746;1634.4770553929;0.0452327745649654;1564.40647771584;1561.75484495747;2.65163275836608;1734.32438707578;1732.8066736289;1.51771344687813;1682.90125320537;1681.1738572743;1.72739593106758
"20";"2014_q4";1715.7666581453;1716.03286419482;-0.266206049511084;1726.68382549159;1725.43425180492;1.2495736866656;1623.58030046398;1623.22686921931;0.353431244667718;1831.13545199241;1830.5567863031;0.578665689312174;1604.64113016566;1603.68981645408;0.951313711581406;1906.519994659;1909.05899478571;-2.53900012671534;1674.59644954518;1675.64676345698;-1.05031391180637;1677.75363154771;1677.48510089344;0.268530654266215;1957.90393871476;1959.02536068172;-1.12142196695822;1854.64323937023;1851.84235904316;2.80088032706703;1645.79106471852;1643.88911685316;1.90194786535858;1545.39528028334;1548.21794074849;-2.82266046514997;1458.63372714833;1459.55978843809;-0.926061289767631;1967.74517210681;1967.78812847632;-0.0429563695108754;1723.73768667399;1722.35194661936;1.38574005462942;1763.37275385396;1769.38885103854;-6.01609718457394;1562.01063646019;1560.79389094542;1.21674551477577;1632.0772568701;1629.26826846528;2.80898840481495;1540.89484101874;1540.94180946352;-0.0469684447843974;1671.81584569705;1664.67213653028;7.14370916677399;1848.27778876643;1848.69872156472;-0.420932798287367;1723.3995243402;1726.80673750102;-3.40721316082204;1853.45449519129;1853.33040871286;0.124086478429263;1744.93021553311;1743.07622176064;1.85399377247631;1711.18582268199;1711.39394787317;-0.208125191175895;1788.42360404995;1791.08519525917;-2.66159120921452;1792.93124122115;1794.06840615307;-1.13716493192783;1669.38521566908;1668.01343424839;1.37178142069229;1948.81512616581;1949.63053007124;-0.815403905429548;1714.90677417924;1712.32180288879;2.58497129044895;1680.55731351225;1680.95670021019;-0.399386697942646;1638.21500064171;1635.67599869864;2.53900194307198;1566.03136795841;1563.54228124824;2.48908671017557;1734.63098434541;1734.18944655049;0.441537794914211;1682.51980873879;1682.45305701938;0.066751719412423
"21";"2015_q1";1712.56165583638;1716.57776530346;-4.0161094670857;1724.8160480299;1726.96852240259;-2.15247437269022;1623.11975569814;1624.33180093986;-1.21204524172049;1830.63463854295;1831.95414179367;-1.31950325071193;1604.79669542375;1605.01532940463;-0.218633980878849;1909.41196015993;1910.350687414;-0.938727254062997;1678.10725652757;1677.25723363905;0.850022888516833;1678.90149105536;1679.76533449377;-0.863843438409049;1958.51472113384;1960.41592707984;-1.90120594599512;1850.83213595132;1852.17036666004;-1.33823070872313;1640.88058285685;1645.13917590034;-4.25859304348842;1549.57143285485;1549.87760565748;-0.306172802632091;1458.47109603096;1460.81577722946;-2.34468119850249;1967.93682701169;1969.25220446342;-1.31537745172977;1723.90193874603;1723.67331880899;0.228619937039866;1769.93001283776;1770.68566291992;-0.755650082157445;1560.25101090681;1562.23007886603;-1.97906795921517;1631.30019162437;1630.6942481571;0.605943467261795;1540.92764974589;1542.4717598949;-1.54411014900757;1658.76144952148;1666.19253743743;-7.43108791595478;1850.02170532741;1850.00455028137;0.0171550460329399;1721.64203259362;1728.17917024413;-6.53713765050725;1849.49194922688;1853.85103851375;-4.35908928687422;1745.49131651086;1744.43251733804;1.05879917281595;1706.38097098783;1712.55253626204;-6.17156527421639;1789.05654066774;1792.88402110087;-3.8274804331304;1793.06844938691;1795.32277230842;-2.25432292151208;1664.77625441817;1669.71907534474;-4.94282092656772;1949.29594278637;1950.97444816067;-1.67850537430104;1712.66781700515;1713.59681320256;-0.928996197405922;1685.56544945025;1682.62055480615;2.94489464410549;1635.96191757235;1636.86048122644;-0.898563654093095;1560.70821253732;1565.29787849698;-4.58966595965285;1734.3192228894;1735.55638088219;-1.23715799279444;1682.78896801671;1683.72969316164;-0.940725144921089
"22";"2015_q2";1714.31452865028;1717.14235464134;-2.82782599105076;1727.70344903574;1728.48479210908;-0.781343073334256;1625.39613606935;1625.4184467634;-0.0223106940502475;1833.24831092736;1833.3366573585;-0.0883464311434636;1605.57584629747;1606.32468920865;-0.748842911178144;1911.89939486019;1911.63892504892;0.260469811270013;1678.46298359097;1678.8556357257;-0.392652134728451;1680.85156857343;1682.02778412768;-1.17621555424898;1961.79263830565;1961.79364611628;-0.00100781062906208;1851.34064550746;1852.48634308687;-1.14569757941217;1644.91114238345;1646.38342173059;-1.47227934714351;1550.67325834681;1551.5241752123;-0.850916865493218;1462.14078636404;1462.06244035206;0.0783460119853316;1970.18904488617;1970.70942113787;-0.520376251701691;1725.6503706315;1724.95847684149;0.691893790007043;1774.03809991262;1771.97220282045;2.06589709217019;1562.9069265326;1563.65814845767;-0.751221925072969;1631.8819250112;1632.08782804691;-0.205903035709753;1543.52151514056;1544.00807364521;-0.486558504651384;1665.94863805696;1667.70264377667;-1.75400571971477;1850.26294942796;1851.29751923243;-1.03456980446936;1733.30375512774;1729.54256252299;3.7611926047432;1851.21966381871;1854.36281814195;-3.14315432324474;1746.69131234787;1745.74189693274;0.949415415125259;1714.0006507309;1713.69917930922;0.301471421685392;1794.98134690721;1794.66982824956;0.31151865764491;1796.44187565447;1796.57405594258;-0.132180288100699;1671.08488422253;1671.39672106392;-0.31183684139387;1952.3990306469;1952.30799371832;0.0910369285745674;1712.03836007699;1714.85855805651;-2.82019797951466;1689.61503948764;1684.25069992422;5.36433956342626;1634.53374768611;1638.03164149011;-3.49789380400125;1568.29619554749;1567.02293873574;1.2732568117533;1736.39924402459;1736.90745976237;-0.508215737772161;1682.54724308514;1685.00441633736;-2.4571732522204
"23";"2015_q3";1717.72739747499;1717.73062209234;-0.00322461734299395;1730.74821504909;1729.98108817913;0.767126869965296;1626.48489117953;1626.48694856172;-0.00205738219597151;1835.47070857647;1834.70413392621;0.766574650261418;1607.59227889064;1607.61861969906;-0.0263408084201728;1915.12600646027;1912.92177353182;2.20423292845112;1681.33737639681;1680.44105100515;0.896325391662231;1686.12083713297;1684.26423456381;1.85660256916435;1965.38210132778;1963.15738652582;2.22471480195804;1850.96369051227;1852.7978617322;-1.83417121992989;1650.52268649734;1647.62114971878;2.9015367785646;1556.21196019545;1553.15743108798;3.05452910746317;1465.39882778782;1463.2991143813;2.09971340651919;1972.38173555857;1972.15888131303;0.222854245539793;1726.58049617895;1726.20948989254;0.371006286414058;1777.31149296338;1773.24692672068;4.06456624270072;1565.29470265206;1565.0779118128;0.216790839264377;1632.800870719;1633.45483531866;-0.65396459966496;1546.17247230988;1545.55140480681;0.621067503076347;1670.64480285926;1669.20110549001;1.44369736924409;1853.41303603398;1852.57828397664;0.834752057334526;1728.55817174442;1730.88361604608;-2.32544430165308;1855.8203701671;1854.86856741386;0.951802753237644;1747.85020887886;1747.00390666709;0.846302211766215;1719.00797757229;1714.83374722;4.17423035229126;1801.6064883881;1796.44029904874;5.16618933936115;1800.27911448912;1797.8231634967;2.45595099242882;1674.94553595724;1673.04730189958;1.89823405765856;1954.42155625177;1953.63063696307;0.790919288693885;1716.09107311612;1716.10789489435;-0.016821778228632;1700.90412526288;1685.82089761714;15.083227645737;1640.92378019284;1639.19005640116;1.73372379167699;1570.62151269059;1568.71589545537;1.9056172352241;1739.46014040968;1738.24189310565;1.21824730403296;1688.16182437219;1686.27728922964;1.8845351425457
"24";"2015_q4";1716.76984483566;1718.34479014914;-1.57494531347834;1732.5617286228;1731.45494952807;1.10677909473202;1627.75648409746;1627.53743426246;0.219049834995985;1835.88871731625;1836.05631720888;-0.16759989263528;1609.38610246337;1608.89737668195;0.488725781423227;1912.37979650722;1914.1974614977;-1.81766499048172;1680.96384351625;1682.01231535806;-1.04847184180949;1691.81503671733;1686.46573543603;5.34930128130759;1963.45761769656;1964.50601641338;-1.04839871681656;1853.84409526816;1853.11177994359;0.732315324561114;1650.64626980914;1648.85073506516;1.79553474398131;1552.76717549372;1554.77662313652;-2.00944764279689;1463.65799540874;1464.5251848589;-0.867189450160822;1974.05745444814;1973.59936256709;0.458091881053178;1726.97088265643;1727.42885957142;-0.457976914988421;1768.56802534992;1774.50958178682;-5.94155643689783;1568.34652178868;1566.48871151013;1.85781027854364;1634.96197805204;1634.80096846696;0.161009585073998;1546.78452648239;1547.10210337299;-0.317576890599184;1677.24473728115;1670.6854762659;6.55926101524915;1853.51141919985;1853.84685346661;-0.335434266760103;1735.58963874401;1732.19138326723;3.39825547678356;1857.73369725548;1855.36914167445;2.36455558103307;1749.32235053053;1748.21868604806;1.10366448247078;1715.19886910475;1715.95629861934;-0.757429514583009;1795.51460230443;1798.19331054105;-2.67870823662724;1796.77109571751;1799.07091879925;-2.29982308174635;1676.61612638209;1674.67155344733;1.94457293476398;1953.92463234029;1954.94190501187;-1.01727267157503;1719.35289146092;1717.34391853606;2.0089729248607;1691.93377826475;1687.30826264988;4.62551561486839;1643.17181456986;1640.33411668746;2.83769788239761;1574.2637392616;1570.3759779322;3.88776132940052;1740.10573711142;1739.55857319182;0.547163919597324;1687.86156316647;1687.54683878827;0.314724378197297
